Edge	NodeA	NodeB	InteractionType	CIN_dikNew	CIN_sigEdge	CIN_dir	CIN_absdiknew	Invasive_dikNew	Invasive_sigEdge	Invasive_dir	Invasive_absdiknew	MSIorCIMP_dikNew	MSIorCIMP_sigEdge	MSIorCIMP_dir	MSIorCIMP_absdiknew
GTF2I_prot_FIP1L1_mrna	GTF2I_prot	FIP1L1_mrna	tf	0	died	died	0	0	died	died	0	-0.00972593	tf	down	0.00972593
GTF2I_prot_KLHL8_mrna	GTF2I_prot	KLHL8_mrna	tf	0	died	died	0	0	died	died	0	-0.304798	tf	down	0.304798
GTF2I_prot_PDHA1_prot	GTF2I_prot	PDHA1_prot	ppi	0.0934094	ppi	up	0.0934094	0	died	died	0	-0	died	died	0
GTF2I_prot_PRKDC_prot	GTF2I_prot	PRKDC_prot	ppi	0.158974	ppi	up	0.158974	0	died	died	0	-0.174861	ppi	down	0.174861
GTF2I_prot_RFTN1_prot	GTF2I_prot	RFTN1_prot	ppi	0.288158	ppi	up	0.288158	0	died	died	0	-0	died	died	0
GTF2I_prot_USP7_prot	GTF2I_prot	USP7_prot	ppi	0	died	died	0	0	died	died	0	-0.0517871	ppi	down	0.0517871
GTPBP10_prot_MECP2_prot	GTPBP10_prot	MECP2_prot	ppi	0.30757	ppi	up	0.30757	-0	died	died	0	-0	died	died	0
GTPBP4_prot_MECP2_prot	GTPBP4_prot	MECP2_prot	ppi	0.0690103	ppi	up	0.0690103	0	died	died	0	-0	died	died	0
H1FX_prot_USHBP1_mrna	H1FX_prot	USHBP1_mrna	tf	0	died	died	0	-0.0353293	tf	down	0.0353293	0	died	died	0
H2AFX_prot_MRE11A_prot	H2AFX_prot	MRE11A_prot	ppi	0	died	died	0	0	died	died	0	-0.0391169	ppi	down	0.0391169
H2AFX_prot_PRKDC_prot	H2AFX_prot	PRKDC_prot	ppi	0.0749872	ppi	up	0.0749872	0	died	died	0	-0	died	died	0
HBA1_prot_PRKAA1_prot	HBA1_prot	PRKAA1_prot	ppi	-0	died	died	0	0.0351845	ppi	up	0.0351845	-0	died	died	0
HBB_prot_PRKAA1_prot	HBB_prot	PRKAA1_prot	ppi	-0	died	died	0	0.000854486	ppi	up	0.000854486	-0	died	died	0
HDAC1_prot_BIRC3_mrna	HDAC1_prot	BIRC3_mrna	tf	-0.108964	tf	down	0.108964	0	died	died	0	0	died	died	0
HDAC1_prot_DEFB1_mrna	HDAC1_prot	DEFB1_mrna	tf	0	died	died	0	0	died	died	0	-0.120132	tf	down	0.120132
HDAC1_prot_FGGY_mrna	HDAC1_prot	FGGY_mrna	tf	0.435222	tf	up	0.435222	-0	died	died	0	-0	died	died	0
HDAC1_prot_GAD1_mrna	HDAC1_prot	GAD1_mrna	tf	-0.233993	tf	down	0.233993	0	died	died	0	0	died	died	0
HDAC1_prot_GPR39_mrna	HDAC1_prot	GPR39_mrna	tf	-0	died	died	0	0.107918	tf	up	0.107918	-0	died	died	0
HDAC1_prot_HN1_mrna	HDAC1_prot	HN1_mrna	tf	-0	died	died	0	0.285495	tf	up	0.285495	-0	died	died	0
HDAC1_prot_HSPB9_mrna	HDAC1_prot	HSPB9_mrna	tf	-0	died	died	0	0.223053	tf	up	0.223053	-0	died	died	0
HDAC1_prot_KPNA4_prot	HDAC1_prot	KPNA4_prot	ppi	-0	died	died	0	0.0113406	ppi	up	0.0113406	-0	died	died	0
HDAC1_prot_MMP9_mrna	HDAC1_prot	MMP9_mrna	tf	-0.592021	tf	down	0.592021	-0	died	died	0	0.215394	tf	up	0.215394
HDAC1_prot_PFDN2_prot	HDAC1_prot	PFDN2_prot	ppi	-0	died	died	0	0.0603771	ppi	up	0.0603771	-0	died	died	0
HDAC1_prot_SMAD7_mrna	HDAC1_prot	SMAD7_mrna	tf	0	died	died	0	0	died	died	0	-0.0387522	tf	down	0.0387522
HDAC1_prot_TTC25_mrna	HDAC1_prot	TTC25_mrna	tf	-0	died	died	0	0.0925824	tf	up	0.0925824	-0	died	died	0
HDAC2_prot_BBS12_mrna	HDAC2_prot	BBS12_mrna	tf	-0	died	died	0	0.00963476	tf	up	0.00963476	-0	died	died	0
HDAC2_prot_CDK12_mrna	HDAC2_prot	CDK12_mrna	tf	-0	died	died	0	0.0137801	tf	up	0.0137801	-0	died	died	0
HDAC2_prot_DTWD1_mrna	HDAC2_prot	DTWD1_mrna	tf	0	died	died	0	0.104353	tf	up	0.104353	-0	died	died	0
HDAC2_prot_EIF3J_mrna	HDAC2_prot	EIF3J_mrna	tf	0	died	died	0	0.0335067	tf	up	0.0335067	-0	died	died	0
HDAC2_prot_FABP6_mrna	HDAC2_prot	FABP6_mrna	tf	0	died	died	0	0	died	died	0	-0.000952634	tf	down	0.000952634
HDAC2_prot_HSPB9_mrna	HDAC2_prot	HSPB9_mrna	tf	-0	died	died	0	0.375462	tf	up	0.375462	-0	died	died	0
HDAC2_prot_HUWE1_prot	HDAC2_prot	HUWE1_prot	ppi	0	died	died	0	0	died	died	0	-0.0730748	ppi	down	0.0730748
HDAC2_prot_KAT2A_mrna	HDAC2_prot	KAT2A_mrna	tf	0	died	died	0	0.0458494	tf	up	0.0458494	-0	died	died	0
HDAC2_prot_KRCC1_mrna	HDAC2_prot	KRCC1_mrna	tf	-0	died	died	0	0.22474	tf	up	0.22474	-0	died	died	0
HDAC2_prot_LPCAT4_mrna	HDAC2_prot	LPCAT4_mrna	tf	-0	died	died	0	0.168493	tf	up	0.168493	-0	died	died	0
HDAC2_prot_MYCN_mrna	HDAC2_prot	MYCN_mrna	tf	-0	died	died	0	0.0120473	tf	up	0.0120473	-0	died	died	0
HDAC2_prot_NDUFA4_mrna	HDAC2_prot	NDUFA4_mrna	tf	-0	died	died	0	0.111323	tf	up	0.111323	-0	died	died	0
HDAC2_prot_NFE2L2_mrna	HDAC2_prot	NFE2L2_mrna	tf	-0	died	died	0	0.235823	tf	up	0.235823	-0	died	died	0
HDAC2_prot_NLRC5_mrna	HDAC2_prot	NLRC5_mrna	tf	-0.139546	tf	down	0.139546	0	died	died	0	0	died	died	0
HDAC2_prot_NUDT21_prot	HDAC2_prot	NUDT21_prot	ppi	0	died	died	0	0.025695	ppi	up	0.025695	-0	died	died	0
HDAC2_prot_PPA1_mrna	HDAC2_prot	PPA1_mrna	tf	0	died	died	0	0.0863664	tf	up	0.0863664	-0	died	died	0
HDAC2_prot_SRSF9_prot	HDAC2_prot	SRSF9_prot	ppi	-0	died	died	0	0.0941506	ppi	up	0.0941506	-0	died	died	0
HDAC2_prot_STX8_mrna	HDAC2_prot	STX8_mrna	tf	0	died	died	0	0.0724525	tf	up	0.0724525	-0	died	died	0
HDAC2_prot_TLCD1_mrna	HDAC2_prot	TLCD1_mrna	tf	0	died	died	0	0.00996689	tf	up	0.00996689	-0	died	died	0
HDAC2_prot_TOP2A_mrna	HDAC2_prot	TOP2A_mrna	tf	-0	died	died	0	0.20861	tf	up	0.20861	-0	died	died	0
HDAC2_prot_TRIP4_mrna	HDAC2_prot	TRIP4_mrna	tf	0	died	died	0	0.0821271	tf	up	0.0821271	-0	died	died	0
HDAC2_prot_TRPM5_mrna	HDAC2_prot	TRPM5_mrna	tf	0	died	died	0	0.24761	tf	up	0.24761	-0	died	died	0
HDAC2_prot_TTC25_mrna	HDAC2_prot	TTC25_mrna	tf	-0	died	died	0	0.219556	tf	up	0.219556	-0	died	died	0
HDAC2_prot_VDAC2_mrna	HDAC2_prot	VDAC2_mrna	tf	-0	died	died	0	0.090692	tf	up	0.090692	-0	died	died	0
HDGF_prot_HSD17B10_prot	HDGF_prot	HSD17B10_prot	ppi	0.118603	ppi	up	0.118603	-0	died	died	0	-0	died	died	0
HDGF_prot_PLS3_prot	HDGF_prot	PLS3_prot	ppi	0.046151	ppi	up	0.046151	-0	died	died	0	-0	died	died	0
HDGF_prot_PRKDC_prot	HDGF_prot	PRKDC_prot	ppi	0.044098	ppi	up	0.044098	0	died	died	0	-0	died	died	0
HDGF_prot_RBM39_prot	HDGF_prot	RBM39_prot	ppi	0.00618744	ppi	up	0.00618744	-0	died	died	0	-0	died	died	0
HEATR1_prot_SELENBP1_prot	HEATR1_prot	SELENBP1_prot	ppi	0	died	died	0	0.0890306	ppi	up	0.0890306	-0	died	died	0
HK1_prot_HK3_prot	HK1_prot	HK3_prot	ppi	-0	died	died	0	-0.069386	ppi	down	0.069386	0	died	died	0
HK3_prot_NPC2_prot	HK3_prot	NPC2_prot	ppi	-0	died	died	0	-0.0214155	ppi	down	0.0214155	0	died	died	0
HK3_prot_PPP2CB_prot	HK3_prot	PPP2CB_prot	ppi	-0	died	died	0	-0.0698883	ppi	down	0.0698883	0	died	died	0
HLA-DRA_prot_PKM_prot	HLA-DRA_prot	PKM_prot	ppi	-0	died	died	0	-0.0638826	ppi	down	0.0638826	0.0141723	ppi	up	0.0141723
HLA-DRB1_prot_PKM_prot	HLA-DRB1_prot	PKM_prot	ppi	-0	died	died	0	-0.0459974	ppi	down	0.0459974	0	died	died	0
HMGB1_prot_MECP2_prot	HMGB1_prot	MECP2_prot	ppi	0.137523	ppi	up	0.137523	-0	died	died	0	-0	died	died	0
HMGB3_prot_NME1-NME2_mrna	HMGB3_prot	NME1-NME2_mrna	tf	-0	died	died	0	0.0238799	tf	up	0.0238799	-0	died	died	0
HMGCS1_prot_IARS_prot	HMGCS1_prot	IARS_prot	ppi	0	died	died	0	0.087885	ppi	up	0.087885	-0	died	died	0
HMGCS1_prot_KARS_prot	HMGCS1_prot	KARS_prot	ppi	0	died	died	0	0.155743	ppi	up	0.155743	-0	died	died	0
HMGCS1_prot_PFN2_prot	HMGCS1_prot	PFN2_prot	ppi	0	died	died	0	0.202771	ppi	up	0.202771	-0	died	died	0
HNF4A_prot_ACADVL_mrna	HNF4A_prot	ACADVL_mrna	tf	0.117722	tf	up	0.117722	0	died	died	0	-0	died	died	0
HNF4A_prot_CPT2_mrna	HNF4A_prot	CPT2_mrna	tf	0.143935	tf	up	0.143935	0	died	died	0	-0	died	died	0
HNF4A_prot_CYSRT1_mrna	HNF4A_prot	CYSRT1_mrna	tf	0.145215	tf	up	0.145215	-0	died	died	0	-0	died	died	0
HNF4A_prot_DLG4_mrna	HNF4A_prot	DLG4_mrna	tf	0.121887	tf	up	0.121887	-0	died	died	0	-0	died	died	0
HNF4A_prot_DOK7_mrna	HNF4A_prot	DOK7_mrna	tf	0.0406297	tf	up	0.0406297	-0	died	died	0	-0	died	died	0
HNF4A_prot_FABP2_mrna	HNF4A_prot	FABP2_mrna	tf	0	died	died	0	0.0347701	tf	up	0.0347701	-0.107748	tf	down	0.107748
HNF4A_prot_FBRSL1_mrna	HNF4A_prot	FBRSL1_mrna	tf	0.374269	tf	up	0.374269	-0	died	died	0	-0	died	died	0
HNF4A_prot_FMO4_mrna	HNF4A_prot	FMO4_mrna	tf	0.203614	tf	up	0.203614	-0	died	died	0	-0	died	died	0
HNF4A_prot_HNF1A_mrna	HNF4A_prot	HNF1A_mrna	tf	0.802615	tf	up	0.802615	-0	died	died	0	-0	died	died	0
HNF4A_prot_MSI1_mrna	HNF4A_prot	MSI1_mrna	tf	0.660519	tf	up	0.660519	-0	died	died	0	-0	died	died	0
HNF4A_prot_MTTP_mrna	HNF4A_prot	MTTP_mrna	tf	0.113579	tf	up	0.113579	0	died	died	0	-0	died	died	0
HNF4A_prot_MVK_mrna	HNF4A_prot	MVK_mrna	tf	0.0138927	tf	up	0.0138927	0	died	died	0	-0	died	died	0
HNF4A_prot_NOS1_mrna	HNF4A_prot	NOS1_mrna	tf	0.503079	tf	up	0.503079	-0	died	died	0	-0	died	died	0
HNF4A_prot_NR1I2_mrna	HNF4A_prot	NR1I2_mrna	tf	0.104654	tf	up	0.104654	0	died	died	0	-0	died	died	0
HNF4A_prot_PCSK9_mrna	HNF4A_prot	PCSK9_mrna	tf	0.20971	tf	up	0.20971	-0	died	died	0	-0	died	died	0
HNF4A_prot_PSMG1_mrna	HNF4A_prot	PSMG1_mrna	tf	0.152391	tf	up	0.152391	-0	died	died	0	-0	died	died	0
HNF4A_prot_PTCHD2_mrna	HNF4A_prot	PTCHD2_mrna	tf	0.346402	tf	up	0.346402	-0	died	died	0	-0	died	died	0
HNF4A_prot_PVRL1_mrna	HNF4A_prot	PVRL1_mrna	tf	0	died	died	0	0	died	died	0	-0.0674846	tf	down	0.0674846
HNF4A_prot_RAD50_prot	HNF4A_prot	RAD50_prot	ppi	0.329166	ppi	up	0.329166	0	died	died	0	-0.23655	ppi	down	0.23655
HNF4A_prot_RANGRF_mrna	HNF4A_prot	RANGRF_mrna	tf	0.259573	tf	up	0.259573	0	died	died	0	-0.246941	tf	down	0.246941
HNF4A_prot_RNF208_mrna	HNF4A_prot	RNF208_mrna	tf	0.341681	tf	up	0.341681	-0	died	died	0	-0	died	died	0
HNF4A_prot_SLC25A35_mrna	HNF4A_prot	SLC25A35_mrna	tf	0.154872	tf	up	0.154872	0	died	died	0	-0	died	died	0
HNF4A_prot_SLC34A3_mrna	HNF4A_prot	SLC34A3_mrna	tf	0.0833156	tf	up	0.0833156	-0	died	died	0	-0	died	died	0
HNF4A_prot_SLC39A5_mrna	HNF4A_prot	SLC39A5_mrna	tf	0.722156	tf	up	0.722156	0	died	died	0	-0.413135	tf	down	0.413135
HNF4A_prot_SMARCC2_mrna	HNF4A_prot	SMARCC2_mrna	tf	0.433051	tf	up	0.433051	-0	died	died	0	-0	died	died	0
HNF4A_prot_SPAG17_mrna	HNF4A_prot	SPAG17_mrna	tf	0.0946803	tf	up	0.0946803	-0	died	died	0	-0	died	died	0
HNF4A_prot_SPPL2B_mrna	HNF4A_prot	SPPL2B_mrna	tf	0.203381	tf	up	0.203381	-0	died	died	0	-0	died	died	0
HNF4A_prot_TAC3_mrna	HNF4A_prot	TAC3_mrna	tf	0.0655454	tf	up	0.0655454	-0	died	died	0	-0	died	died	0
HNF4A_prot_UGT2B7_mrna	HNF4A_prot	UGT2B7_mrna	tf	0	died	died	0	0.000266241	tf	up	0.000266241	-0	died	died	0
HNF4A_prot_UNC5CL_mrna	HNF4A_prot	UNC5CL_mrna	tf	0.00212498	tf	up	0.00212498	0	died	died	0	-0	died	died	0
HNF4A_prot_USP36_mrna	HNF4A_prot	USP36_mrna	tf	0.0233231	tf	up	0.0233231	0	died	died	0	-0	died	died	0
HNF4A_prot_WDR77_mrna	HNF4A_prot	WDR77_mrna	tf	0.232934	tf	up	0.232934	0	died	died	0	-0	died	died	0
HNF4A_prot_WNT11_mrna	HNF4A_prot	WNT11_mrna	tf	0.196606	tf	up	0.196606	0	died	died	0	-0.00599724	tf	down	0.00599724
HNF4A_prot_XKR8_mrna	HNF4A_prot	XKR8_mrna	tf	0.322771	tf	up	0.322771	-0	died	died	0	-0	died	died	0
HNF4A_prot_ZNF516_mrna	HNF4A_prot	ZNF516_mrna	tf	0.100062	tf	up	0.100062	0	died	died	0	-0	died	died	0
HP_prot_RPS6KA1_prot	HP_prot	RPS6KA1_prot	ppi	-0.0522232	ppi	down	0.0522232	0	died	died	0	0	died	died	0
HRSP12_prot_MRPL53_prot	HRSP12_prot	MRPL53_prot	ppi	0.113159	ppi	up	0.113159	-0	died	died	0	-0	died	died	0
HRSP12_prot_NDUFA7_prot	HRSP12_prot	NDUFA7_prot	ppi	0.00708773	ppi	up	0.00708773	-0	died	died	0	-0	died	died	0
HRSP12_prot_SEPT9_prot	HRSP12_prot	SEPT9_prot	ppi	0.223344	ppi	up	0.223344	-0	died	died	0	-0	died	died	0
HRSP12_prot_SF3B4_prot	HRSP12_prot	SF3B4_prot	ppi	0.340573	ppi	up	0.340573	-0	died	died	0	-0	died	died	0
HSD17B10_prot_TRMT10C_prot	HSD17B10_prot	TRMT10C_prot	ppi	0.225673	ppi	up	0.225673	0	died	died	0	-0	died	died	0
HSDL2_prot_MIPEP_prot	HSDL2_prot	MIPEP_prot	ppi	0	died	died	0	0.0141602	ppi	up	0.0141602	-0.124378	ppi	down	0.124378
HSPA1A_prot_HSPB1_prot	HSPA1A_prot	HSPB1_prot	ppi	0.0557202	ppi	up	0.0557202	-0	died	died	0	-0	died	died	0
HSPA1A_prot_HSPD1_prot	HSPA1A_prot	HSPD1_prot	ppi	0.170808	ppi	up	0.170808	-0	died	died	0	-0	died	died	0
HSPA1A_prot_RAD50_prot	HSPA1A_prot	RAD50_prot	ppi	0.216381	ppi	up	0.216381	0	died	died	0	-0.0612239	ppi	down	0.0612239
HSPA1A_prot_TOMM70A_prot	HSPA1A_prot	TOMM70A_prot	ppi	0.00557569	ppi	up	0.00557569	0	died	died	0	-0	died	died	0
HSPA1A_prot_UBL4A_prot	HSPA1A_prot	UBL4A_prot	ppi	0.105388	ppi	up	0.105388	0	died	died	0	-0	died	died	0
HSPA1A_prot_YWHAB_prot	HSPA1A_prot	YWHAB_prot	ppi	0.254118	ppi	up	0.254118	-0	died	died	0	-0	died	died	0
HSPA1A_prot_YWHAZ_prot	HSPA1A_prot	YWHAZ_prot	ppi	0.082072	ppi	up	0.082072	-0	died	died	0	-0	died	died	0
HSPA2_prot_SRC_prot	HSPA2_prot	SRC_prot	ppi	0	died	died	0	0.0456878	ppi	up	0.0456878	-0	died	died	0
HSPB1_prot_PNPT1_prot	HSPB1_prot	PNPT1_prot	ppi	0.137699	ppi	up	0.137699	-0	died	died	0	-0	died	died	0
HSPB1_prot_UBL4A_prot	HSPB1_prot	UBL4A_prot	ppi	0.1397	ppi	up	0.1397	-0	died	died	0	-0	died	died	0
HSPB1_prot_YWHAZ_prot	HSPB1_prot	YWHAZ_prot	ppi	0.102079	ppi	up	0.102079	-0	died	died	0	-0	died	died	0
HSPD1_prot_IDH3G_prot	HSPD1_prot	IDH3G_prot	ppi	0.0190693	ppi	up	0.0190693	-0	died	died	0	-0	died	died	0
HSPD1_prot_MPST_prot	HSPD1_prot	MPST_prot	ppi	0.309527	ppi	up	0.309527	-0	died	died	0	-0	died	died	0
HSPD1_prot_PDK3_prot	HSPD1_prot	PDK3_prot	ppi	0.130943	ppi	up	0.130943	-0	died	died	0	-0	died	died	0
HSPD1_prot_SLC25A5_prot	HSPD1_prot	SLC25A5_prot	ppi	0.00278874	ppi	up	0.00278874	-0	died	died	0	-0	died	died	0
HSPD1_prot_TMEM70_prot	HSPD1_prot	TMEM70_prot	ppi	0.282849	ppi	up	0.282849	-0	died	died	0	-0	died	died	0
HSPD1_prot_UBL4A_prot	HSPD1_prot	UBL4A_prot	ppi	0.0706126	ppi	up	0.0706126	-0	died	died	0	-0	died	died	0
HSPD1_prot_YWHAZ_prot	HSPD1_prot	YWHAZ_prot	ppi	0.123017	ppi	up	0.123017	-0	died	died	0	-0	died	died	0
HSPG2_prot_PRELP_prot	HSPG2_prot	PRELP_prot	ppi	0	died	died	0	-0.206873	ppi	down	0.206873	0	died	died	0
HSPH1_prot_PAFAH1B3_prot	HSPH1_prot	PAFAH1B3_prot	ppi	0	died	died	0	0	died	died	0	-0.10739	ppi	down	0.10739
HSPH1_prot_PARVA_prot	HSPH1_prot	PARVA_prot	ppi	0.33756	ppi	up	0.33756	0	died	died	0	-0.181553	ppi	down	0.181553
HSPH1_prot_PGK1_prot	HSPH1_prot	PGK1_prot	ppi	0.0154666	ppi	up	0.0154666	-0	died	died	0	-0	died	died	0
HSPH1_prot_PUS7_prot	HSPH1_prot	PUS7_prot	ppi	0.361229	ppi	up	0.361229	0	died	died	0	-0.520499	ppi	down	0.520499
HSPH1_prot_RELA_prot	HSPH1_prot	RELA_prot	ppi	0.0886223	ppi	up	0.0886223	0	died	died	0	-0	died	died	0
HSPH1_prot_SET_prot	HSPH1_prot	SET_prot	ppi	0	died	died	0	0	died	died	0	-0.179833	ppi	down	0.179833
HSPH1_prot_STK24_prot	HSPH1_prot	STK24_prot	ppi	0	died	died	0	0	died	died	0	-0.159032	ppi	down	0.159032
HSPH1_prot_UBA1_prot	HSPH1_prot	UBA1_prot	ppi	0.281354	ppi	up	0.281354	-0	died	died	0	-0	died	died	0
HSPH1_prot_YWHAZ_prot	HSPH1_prot	YWHAZ_prot	ppi	0.191499	ppi	up	0.191499	0	died	died	0	-0	died	died	0
HUWE1_prot_LARP7_prot	HUWE1_prot	LARP7_prot	ppi	0.153914	ppi	up	0.153914	0	died	died	0	-0	died	died	0
HUWE1_prot_SPAG9_prot	HUWE1_prot	SPAG9_prot	ppi	0.0961608	ppi	up	0.0961608	0	died	died	0	-0	died	died	0
HUWE1_prot_UBL4A_prot	HUWE1_prot	UBL4A_prot	ppi	0.0472742	ppi	up	0.0472742	0	died	died	0	-0	died	died	0
HUWE1_prot_USP7_prot	HUWE1_prot	USP7_prot	ppi	0	died	died	0	0	died	died	0	-0.212765	ppi	down	0.212765
IARS2_prot_ILF2_prot	IARS2_prot	ILF2_prot	ppi	0.0218527	ppi	up	0.0218527	-0	died	died	0	-0	died	died	0
IARS2_prot_TMEM70_prot	IARS2_prot	TMEM70_prot	ppi	0.224989	ppi	up	0.224989	-0	died	died	0	-0	died	died	0
ICAM1_prot_ITGAM_prot	ICAM1_prot	ITGAM_prot	ppi	-0	died	died	0	-0.177405	ppi	down	0.177405	0.0676063	ppi	up	0.0676063
ICAM1_prot_ITGB2_prot	ICAM1_prot	ITGB2_prot	ppi	-0	died	died	0	-0.240403	ppi	down	0.240403	0	died	died	0
ICAM1_prot_MSN_prot	ICAM1_prot	MSN_prot	ppi	-0	died	died	0	-0.0148708	ppi	down	0.0148708	0	died	died	0
ICAM1_prot_P4HA2_prot	ICAM1_prot	P4HA2_prot	ppi	0	died	died	0	-0.197014	ppi	down	0.197014	0	died	died	0
IDH3G_prot_SPR_prot	IDH3G_prot	SPR_prot	ppi	0.0800129	ppi	up	0.0800129	-0	died	died	0	-0	died	died	0
IFI16_prot_ICAM1_mrna	IFI16_prot	ICAM1_mrna	tf	-0	died	died	0	-0.0150593	tf	down	0.0150593	0.090903	tf	up	0.090903
IFIT1_prot_IGF2BP1_prot	IFIT1_prot	IGF2BP1_prot	ppi	0.085054	ppi	up	0.085054	-0	died	died	0	-0	died	died	0
IGBP1_prot_PABPC4_prot	IGBP1_prot	PABPC4_prot	ppi	-0	died	died	0	0.137261	ppi	up	0.137261	-0	died	died	0
IGBP1_prot_PFDN2_prot	IGBP1_prot	PFDN2_prot	ppi	-0	died	died	0	0.228183	ppi	up	0.228183	-0	died	died	0
IGBP1_prot_PYGM_prot	IGBP1_prot	PYGM_prot	ppi	-0	died	died	0	0.0195239	ppi	up	0.0195239	-0	died	died	0
IGF2BP1_prot_MOV10_prot	IGF2BP1_prot	MOV10_prot	ppi	0.0105135	ppi	up	0.0105135	-0	died	died	0	-0	died	died	0
IGF2BP1_prot_MRPS34_prot	IGF2BP1_prot	MRPS34_prot	ppi	0.020618	ppi	up	0.020618	-0	died	died	0	-0	died	died	0
IGF2BP1_prot_NOP56_prot	IGF2BP1_prot	NOP56_prot	ppi	0.245192	ppi	up	0.245192	-0	died	died	0	-0	died	died	0
IGF2BP1_prot_PSPH_prot	IGF2BP1_prot	PSPH_prot	ppi	0.184663	ppi	up	0.184663	-0	died	died	0	-0	died	died	0
IGF2BP1_prot_PUF60_prot	IGF2BP1_prot	PUF60_prot	ppi	0.182378	ppi	up	0.182378	-0	died	died	0	-0	died	died	0
IGF2BP1_prot_RRS1_prot	IGF2BP1_prot	RRS1_prot	ppi	0.0468308	ppi	up	0.0468308	-0	died	died	0	-0	died	died	0
IGF2BP1_prot_SYNCRIP_prot	IGF2BP1_prot	SYNCRIP_prot	ppi	0.113928	ppi	up	0.113928	-0	died	died	0	-0	died	died	0
IGF2BP2_prot_ADORA2B_mrna	IGF2BP2_prot	ADORA2B_mrna	tf	0	died	died	0	0.0371093	tf	up	0.0371093	-0	died	died	0
IGF2BP3_prot_C3orf18_mrna	IGF2BP3_prot	C3orf18_mrna	tf	0	died	died	0	-0.22983	tf	down	0.22983	0	died	died	0
IGF2BP3_prot_ECHDC2_mrna	IGF2BP3_prot	ECHDC2_mrna	tf	0.467279	tf	up	0.467279	-0	died	died	0	-0	died	died	0
IGF2BP3_prot_SHCBP1_mrna	IGF2BP3_prot	SHCBP1_mrna	tf	-0	died	died	0	-0	died	died	0	0.0878422	tf	up	0.0878422
IGF2BP3_prot_TCTN2_mrna	IGF2BP3_prot	TCTN2_mrna	tf	0	died	died	0	-0.0506169	tf	down	0.0506169	0	died	died	0
IGFBP5_prot_COL4A1_mrna	IGFBP5_prot	COL4A1_mrna	tf	-0	died	died	0	-0.0651593	tf	down	0.0651593	0	died	died	0
IGFBP5_prot_FBLN2_mrna	IGFBP5_prot	FBLN2_mrna	tf	0	died	died	0	-0.295882	tf	down	0.295882	0	died	died	0
IGFBP5_prot_PRRX1_mrna	IGFBP5_prot	PRRX1_mrna	tf	-0	died	died	0	-0.00422328	tf	down	0.00422328	0	died	died	0
IKBIP_prot_LTF_prot	IKBIP_prot	LTF_prot	ppi	0	died	died	0	-0.239829	ppi	down	0.239829	0	died	died	0
IKBIP_prot_VCL_prot	IKBIP_prot	VCL_prot	ppi	0	died	died	0	-0.00640941	ppi	down	0.00640941	0	died	died	0
IK_prot_RBM14_prot	IK_prot	RBM14_prot	ppi	0	died	died	0	0.0403582	ppi	up	0.0403582	-0	died	died	0
ILF2_prot_MRE11A_prot	ILF2_prot	MRE11A_prot	ppi	0.129231	ppi	up	0.129231	0	died	died	0	-0	died	died	0
ILF2_prot_PRKDC_prot	ILF2_prot	PRKDC_prot	ppi	0.158049	ppi	up	0.158049	0	died	died	0	-0	died	died	0
ILF2_prot_RAD50_prot	ILF2_prot	RAD50_prot	ppi	0.112777	ppi	up	0.112777	0	died	died	0	-0	died	died	0
ILF2_prot_RALY_prot	ILF2_prot	RALY_prot	ppi	0.121004	ppi	up	0.121004	-0	died	died	0	-0	died	died	0
ILF2_prot_SF3B4_prot	ILF2_prot	SF3B4_prot	ppi	0.0535401	ppi	up	0.0535401	-0	died	died	0	-0	died	died	0
ILF2_prot_TRA2B_prot	ILF2_prot	TRA2B_prot	ppi	0.0569778	ppi	up	0.0569778	-0	died	died	0	-0	died	died	0
ILF3_prot_C9orf114_mrna	ILF3_prot	C9orf114_mrna	tf	0.0912759	tf	up	0.0912759	-0	died	died	0	-0	died	died	0
ILF3_prot_CST1_mrna	ILF3_prot	CST1_mrna	tf	0.196695	tf	up	0.196695	-0	died	died	0	-0	died	died	0
ILF3_prot_MRPL15_prot	ILF3_prot	MRPL15_prot	ppi	0.0448141	ppi	up	0.0448141	-0	died	died	0	-0	died	died	0
ILF3_prot_NONO_mrna	ILF3_prot	NONO_mrna	tf	0.192868	tf	up	0.192868	-0	died	died	0	-0	died	died	0
ILF3_prot_PRKDC_prot	ILF3_prot	PRKDC_prot	ppi	0.0372865	ppi	up	0.0372865	0	died	died	0	-0	died	died	0
ILF3_prot_RBM39_prot	ILF3_prot	RBM39_prot	ppi	0.0296885	ppi	up	0.0296885	-0	died	died	0	-0	died	died	0
ILF3_prot_RPL36A_mrna	ILF3_prot	RPL36A_mrna	tf	0.180452	tf	up	0.180452	0	died	died	0	-0	died	died	0
ILF3_prot_SSBP1_prot	ILF3_prot	SSBP1_prot	ppi	0.0340878	ppi	up	0.0340878	0	died	died	0	-0	died	died	0
ILF3_prot_STAU1_prot	ILF3_prot	STAU1_prot	ppi	0.0139455	ppi	up	0.0139455	0	died	died	0	-0	died	died	0
INTS1_prot_POLR2C_prot	INTS1_prot	POLR2C_prot	ppi	0.0192272	ppi	up	0.0192272	-0	died	died	0	-0	died	died	0
INTS1_prot_PPP1CB_prot	INTS1_prot	PPP1CB_prot	ppi	0.0335489	ppi	up	0.0335489	-0	died	died	0	-0	died	died	0
